,age,workclass,fnlwgt,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,y_predict,education-num,age-times-hours
27217,7,4,4859,0,12,0,4,1,0,0,49,0,8,562
27218,22,4,5408,0,1,0,4,1,0,0,44,1,12,765
27219,11,4,14455,1,13,1,4,0,0,56,34,0,12,467
27220,8,4,11817,1,12,1,4,1,0,0,54,0,13,630
27221,12,4,5214,2,12,4,4,0,0,0,53,0,9,697
27222,36,4,9787,0,3,0,4,1,0,0,39,0,2,890
27223,46,2,10348,0,11,0,4,1,0,0,39,0,8,1014
27224,9,7,5777,2,4,1,4,0,0,0,37,0,10,471
27225,4,4,9956,1,6,1,4,1,62,0,49,0,8,498
27226,28,4,14867,0,3,0,4,1,0,0,39,1,9,782
27227,12,4,8707,1,1,3,4,0,0,0,39,0,10,545
27228,55,2,9615,0,4,0,4,1,0,12,39,0,15,1109
27229,34,4,17845,1,3,2,4,1,0,0,39,0,5,863
27230,4,4,17789,1,6,3,4,1,0,0,39,0,4,414
27231,21,4,19139,2,12,4,2,0,0,0,39,0,9,683
27232,21,4,3643,0,10,5,4,0,0,0,39,1,12,683
27233,29,4,11704,0,10,0,4,1,0,0,40,0,13,811
27234,14,6,7219,2,4,4,4,1,0,0,59,1,12,803
27235,51,2,13442,2,8,1,2,0,0,0,87,0,5,1427
27236,26,0,26995,0,0,0,4,1,0,0,39,0,8,753
27237,4,4,14519,1,12,3,4,1,0,0,39,0,8,414
27238,27,4,12820,0,10,0,4,1,0,0,2,0,12,61
27239,39,1,16099,0,10,0,4,1,0,0,39,1,15,928
27240,3,0,23568,1,0,3,4,1,0,0,11,0,8,129
27241,19,4,13065,0,3,0,4,1,81,0,39,1,8,654
27242,4,4,2022,1,1,1,4,0,0,0,24,0,8,279
27243,4,4,25244,1,11,1,2,0,122,0,39,1,9,414
27244,35,2,10417,0,3,0,4,1,0,0,39,0,9,878
27245,39,5,17294,0,10,0,4,1,122,0,69,1,15,1297
27246,35,4,8159,3,8,1,4,0,0,92,19,1,12,495
27247,34,6,7433,0,4,0,4,1,0,0,24,0,12,592
27248,12,4,20763,2,7,4,4,1,0,0,39,0,8,545
27249,19,4,3322,1,3,1,2,1,0,0,54,0,9,843
27250,12,4,13636,0,5,0,4,1,0,0,54,0,8,705
27251,4,4,12473,1,12,3,4,0,0,0,29,0,8,326
27252,41,4,26493,0,5,0,4,1,0,0,39,0,1,954
27253,20,4,8048,1,7,1,4,1,0,0,39,0,8,669
27254,33,4,4988,2,3,1,2,0,0,0,44,0,9,931
27255,13,4,26940,1,6,1,4,1,0,0,49,0,8,676
27256,12,4,21886,1,5,3,2,1,0,0,29,0,8,426
27257,31,6,757,0,3,0,4,1,0,0,39,0,8,823
27258,33,6,12012,0,5,0,4,1,0,0,39,0,3,849
27259,22,4,17027,0,1,5,4,0,0,0,24,1,11,465
27260,18,1,5589,0,10,0,4,1,0,0,54,0,14,825
27261,37,4,9734,0,13,0,4,1,98,0,24,1,8,620
27262,7,4,14083,0,8,5,4,0,0,0,24,0,8,311
27263,3,4,22670,1,6,2,4,1,0,0,44,0,8,438
27264,13,6,23538,0,12,0,0,1,0,0,54,1,9,726
27265,2,6,3250,1,1,3,1,0,0,0,29,0,8,298
27266,9,4,16576,1,12,1,2,1,0,0,39,0,8,495
27267,21,4,6303,0,12,0,4,1,0,55,95,1,8,1279
27268,8,4,16955,1,8,1,4,0,0,0,39,0,9,478
27269,16,4,4970,2,3,4,4,1,0,0,49,0,9,726
27270,43,2,7773,0,10,0,4,1,95,0,39,1,12,979
27271,13,4,23324,1,6,1,4,1,0,0,39,0,9,562
27272,13,4,7219,1,10,1,4,1,0,0,39,0,12,562
27273,2,4,16430,1,8,1,4,0,0,0,39,0,3,382
27274,6,4,7000,1,3,3,4,1,0,0,39,0,8,445
27275,10,4,19991,0,10,0,4,1,0,0,39,1,9,513
27276,3,0,6620,1,0,1,4,1,0,0,39,0,9,396
27277,22,7,13346,0,11,0,4,1,0,0,51,0,11,860
27278,16,4,15176,0,5,0,4,1,0,0,44,0,3,672
27279,48,4,17263,0,5,0,4,1,0,0,23,0,8,695
27280,17,4,16001,0,4,0,4,1,0,0,49,1,12,745
27281,3,4,18463,1,12,3,4,0,0,0,24,0,8,269
27282,6,0,25063,1,0,1,4,1,0,0,39,0,9,445
27283,8,4,16189,1,3,3,4,1,0,0,39,0,5,478
27284,11,4,13937,1,4,1,4,0,0,23,49,1,12,638
27285,14,4,17405,1,6,3,4,1,0,0,24,0,6,386
27286,11,7,1242,1,10,3,4,1,93,0,39,0,12,530
27287,20,4,24434,2,8,1,4,0,0,0,39,0,8,669
27288,35,4,9115,0,4,0,4,1,0,55,49,1,9,1038
27289,49,1,1269,3,8,4,2,0,54,0,39,0,10,1049
27290,14,4,7749,1,8,1,4,1,0,0,39,0,8,579
27291,20,4,3479,0,4,0,4,1,0,0,49,1,12,800
27292,28,1,2425,0,1,0,4,1,79,0,44,0,12,859
27293,28,4,15235,2,4,4,4,1,0,0,39,0,11,782
27294,27,4,5758,0,12,0,4,1,0,0,59,0,8,1049
27295,15,2,1502,2,10,1,4,1,0,0,39,0,12,595
27296,18,4,9454,0,7,0,4,1,0,0,59,1,8,882
27297,36,4,5324,2,14,1,4,1,0,0,39,0,6,890
27298,37,4,9118,0,3,0,4,1,52,0,39,1,9,902
27299,26,4,20430,0,3,0,4,1,0,0,39,0,10,753
27300,13,4,8453,1,3,4,4,1,0,0,39,0,9,562
27301,32,4,24874,2,4,1,4,1,55,0,49,0,9,995
27302,35,4,4692,0,4,0,4,1,0,0,56,1,15,1128
27303,3,4,11763,1,1,3,4,0,0,0,3,0,9,34
27304,43,1,11818,0,13,0,4,1,0,55,39,1,8,979
27305,28,4,22015,2,7,3,4,1,0,0,39,0,11,782
27306,31,4,5292,0,4,0,4,1,95,0,59,1,12,1109
27307,11,4,1176,0,12,0,4,1,0,0,59,1,12,738
27308,44,0,19822,0,0,0,4,1,0,0,39,1,14,991
27309,31,2,6752,0,4,0,4,1,0,0,39,0,9,823
27310,15,4,10925,0,13,0,4,1,0,0,44,0,9,654
27311,10,6,1417,1,3,1,4,1,0,0,29,0,8,400
27312,21,4,27910,0,8,0,4,1,0,0,34,0,12,614
27313,16,4,25804,1,14,4,3,1,0,0,19,0,2,339
27314,26,4,8736,2,4,1,4,0,0,0,49,1,13,900
27315,19,4,21020,2,14,2,4,1,0,0,59,0,8,902
27316,21,4,6356,0,14,0,4,1,0,0,39,0,6,683
27317,7,2,16269,1,13,1,4,0,0,0,39,0,8,459
27318,5,4,24045,1,3,3,4,1,0,0,39,0,5,430
27319,13,4,23350,1,8,1,4,1,0,0,39,0,12,562
27320,38,0,28002,0,0,0,4,1,0,0,39,1,13,915
27321,29,6,1541,0,4,0,4,1,112,0,54,1,14,1015
27322,22,7,20382,0,11,0,4,1,0,0,49,0,8,833
27323,33,4,25365,0,7,0,4,1,0,19,39,0,8,849
27324,17,4,730,1,1,4,4,0,0,9,39,0,10,623
27325,30,7,7097,0,10,0,4,1,0,0,59,1,12,1096
27326,29,4,19993,0,12,0,4,1,0,0,39,0,8,796
27327,6,0,9235,1,0,3,4,1,0,0,59,0,8,633
27328,26,4,18379,2,13,3,4,0,0,29,70,0,9,1156
27329,28,4,15283,2,7,4,4,1,0,0,39,0,8,782
27330,38,4,26721,0,3,2,4,1,0,0,39,0,12,915
27331,51,4,14762,0,3,0,4,1,0,0,7,0,8,286
27332,22,4,9406,0,7,0,4,1,0,0,39,0,10,695
27333,22,4,2185,2,5,1,4,0,0,0,39,0,8,695
27334,20,4,8026,1,3,1,4,1,0,0,39,0,12,669
27335,2,4,25647,1,14,3,4,1,0,0,39,0,9,382
27336,3,4,15798,1,3,3,4,1,0,0,19,0,6,217
27337,32,0,28253,1,0,4,4,0,0,0,39,0,10,836
27338,16,4,10166,0,3,0,4,1,0,0,39,0,9,610
27339,4,4,24146,1,8,1,4,1,0,0,34,0,8,370
27340,55,0,13375,0,0,0,4,1,0,0,2,0,12,114
27341,41,2,26385,3,10,4,4,1,0,0,34,1,13,861
27342,26,5,13147,1,4,1,2,1,0,0,54,0,8,968
27343,45,4,27363,2,8,1,2,0,0,0,20,0,6,605
27344,4,4,25856,1,5,3,4,1,0,0,19,0,9,228
27345,9,4,25459,0,4,0,4,1,0,0,59,0,9,695
27346,10,4,6686,0,3,0,4,1,0,0,39,0,4,513
27347,17,4,11637,0,10,0,4,1,0,51,37,1,9,600
27348,32,2,11868,2,8,4,4,0,0,0,39,0,8,836
27349,11,4,21137,1,10,2,4,0,0,0,39,0,8,530
27350,17,6,20019,0,10,0,2,1,0,50,47,1,12,719
27351,12,4,5428,0,1,5,4,0,0,0,39,1,9,545
27352,41,4,27531,0,14,0,4,1,0,0,49,1,5,1112
27353,28,5,5736,2,4,1,4,0,0,0,39,0,8,782
27354,30,6,11403,1,3,1,4,0,0,0,39,0,12,808
27355,36,4,4385,0,3,0,4,1,0,0,39,1,8,890
27356,35,2,1397,0,3,0,4,1,79,0,39,0,5,878
27357,30,4,12282,2,8,4,4,0,0,0,14,0,6,358
27358,19,2,27262,0,10,0,4,1,0,50,39,1,12,654
27359,31,4,20234,0,4,0,4,1,98,0,64,1,12,1161
27360,18,4,10150,0,4,0,4,1,0,0,39,1,9,638
27361,32,4,9995,0,4,0,4,1,0,51,49,1,12,995
27362,26,4,3355,0,14,0,4,1,0,0,44,0,9,828
27363,16,4,13455,0,4,0,4,1,0,0,49,1,12,726
27364,32,2,15699,0,1,0,4,1,0,0,39,0,11,836
27365,0,4,22107,1,8,1,4,1,0,0,19,0,5,186
27366,11,0,3606,2,0,1,4,0,0,0,29,0,9,414
27367,8,4,25429,1,13,1,4,1,0,0,39,0,12,478
27368,52,0,6268,0,0,0,4,1,0,0,19,0,4,633
27369,24,6,23129,2,12,1,4,1,0,0,59,0,10,998
27370,14,4,17362,0,1,0,4,1,0,0,39,1,12,579
27371,40,4,27490,2,4,4,4,1,0,0,39,1,13,943
27372,32,4,5318,0,10,0,4,1,0,47,43,1,9,901
27373,23,4,22782,0,10,0,4,1,0,0,39,1,12,709
27374,38,4,7746,0,10,0,4,1,0,55,49,1,10,1078
27375,30,4,15670,2,4,1,4,1,0,0,59,0,9,1096
27376,33,4,7419,2,14,1,4,1,0,0,39,0,7,849
27377,19,4,4159,1,10,3,4,1,0,0,49,0,12,782
27378,0,4,19849,1,6,3,4,1,0,0,24,0,6,230
27379,13,2,24714,0,11,0,4,1,0,0,39,1,8,562
27380,62,0,11764,0,0,0,4,1,0,0,39,0,8,1169
27381,25,4,15726,0,7,0,4,1,0,0,39,1,8,738
27382,50,6,15925,0,5,0,4,1,0,0,49,0,8,1207
27383,19,4,4946,0,7,0,4,1,0,0,44,1,8,715
27384,18,4,4367,0,4,0,4,1,0,0,49,1,13,763
27385,10,4,12944,1,10,1,4,0,0,0,39,0,12,513
27386,4,4,2486,1,7,3,4,1,0,0,39,0,3,414
27387,29,4,26748,0,10,0,4,1,0,0,39,0,8,796
27388,28,4,16370,0,12,0,4,1,0,51,44,1,12,859
27389,3,4,6106,1,13,2,4,1,0,0,39,0,6,396
27390,0,4,12922,1,8,3,4,1,0,0,19,0,6,186
27391,23,4,1672,2,8,1,2,1,75,0,49,1,9,849
27392,11,4,21957,0,4,0,4,1,0,0,39,1,12,530
27393,16,4,4666,1,3,3,4,1,0,0,39,0,6,610
27394,38,4,18770,2,12,1,4,0,0,0,39,0,8,915
27395,38,6,1017,0,3,0,4,1,0,0,49,0,9,1078
27396,30,4,22941,2,3,4,2,0,0,0,39,0,8,808
27397,35,5,21369,0,10,0,4,1,112,0,59,1,13,1161
27398,12,4,25899,1,12,4,4,0,0,0,39,0,9,545
27399,19,4,2521,1,8,1,4,1,0,0,34,0,2,586
27400,20,4,2797,2,8,1,4,1,0,0,69,0,12,1035
27401,24,1,14576,1,1,1,4,0,0,56,39,0,8,722
27402,26,4,14601,0,7,0,4,1,0,0,47,1,9,870
27403,7,4,21403,0,5,0,4,1,26,0,49,0,3,562
27404,22,1,709,1,10,1,4,0,0,0,59,0,12,960
27405,30,6,6064,0,4,0,4,1,0,0,49,0,12,964
27406,25,4,14232,2,4,4,4,0,0,0,44,0,8,814
27407,22,4,10837,1,3,3,4,1,0,74,41,1,8,721
27408,31,2,9745,2,10,4,4,0,0,0,59,0,12,1109
27409,30,2,474,0,4,0,2,1,0,55,49,1,13,964
27410,10,4,20763,0,6,0,4,1,0,0,39,0,5,513
27411,12,4,21346,0,3,0,4,1,0,0,39,0,8,545
27412,5,4,13941,1,8,1,4,0,0,0,29,0,10,339
27413,20,7,10201,2,3,1,4,1,0,0,43,0,8,718
27414,21,4,20249,0,4,0,4,1,0,0,59,0,12,943
27415,15,4,6360,0,7,5,1,0,72,0,39,0,0,595
27416,31,2,14926,2,10,4,4,0,0,0,78,0,13,1290
27417,29,6,19092,0,4,5,4,0,0,0,49,0,8,948
27418,34,4,12991,1,8,1,2,0,0,0,37,0,8,830
27419,11,5,18719,0,4,0,4,1,79,0,54,0,12,689
27420,18,4,11978,0,1,0,4,1,0,0,39,0,8,638
27421,1,4,15261,1,3,3,4,1,0,0,29,0,6,285
27422,28,4,5997,2,3,4,2,0,0,0,39,0,8,782
27423,19,6,25644,1,14,3,4,1,0,0,39,0,8,654
27424,56,4,10458,3,9,4,4,0,0,0,9,0,9,367
27425,35,4,13879,0,4,0,4,1,0,0,39,0,12,878
27426,0,4,14206,1,8,3,4,0,0,0,39,0,5,348
27427,12,1,25417,0,3,0,4,1,0,0,39,1,10,545
27428,14,4,14556,0,1,5,4,0,0,0,39,1,8,579
27429,3,4,12623,1,5,3,4,1,0,0,9,0,9,104
27430,25,4,4538,0,3,0,4,1,81,0,39,1,8,738
27431,20,4,23985,2,8,2,4,0,0,0,39,0,9,669
27432,23,4,20996,0,14,0,4,1,0,0,39,0,8,709
27433,15,4,1116,0,1,0,4,1,0,0,44,1,11,654
27434,12,4,2165,0,10,0,4,1,0,0,54,1,13,705
27435,3,4,13903,1,7,3,4,0,0,0,39,0,9,396
27436,9,4,21056,0,1,0,4,1,0,0,39,1,6,495
27437,8,4,1395,1,10,1,4,1,62,0,29,0,12,377
27438,20,4,6971,0,13,0,4,1,0,0,78,1,8,1127
27439,1,0,12769,1,0,3,4,0,0,0,23,0,7,234
27440,16,0,24600,0,0,5,4,0,0,0,49,0,9,726
27441,9,4,10642,0,3,0,4,1,0,0,39,0,9,495
27442,7,4,16376,1,12,3,4,0,0,0,29,0,8,362
27443,16,4,12097,0,8,3,4,0,0,0,24,0,8,407
27444,6,4,8342,1,3,3,0,1,0,0,39,0,8,445
27445,3,0,20151,1,0,3,2,1,0,0,39,0,5,396
27446,19,4,22535,1,12,1,4,1,0,0,49,0,9,782
27447,20,4,12956,3,10,1,4,0,0,0,49,0,12,800
27448,7,4,6897,1,7,3,4,1,0,0,34,0,10,414
27449,21,4,6216,0,3,0,4,1,0,0,49,1,11,818
27450,33,4,16888,2,10,4,4,0,0,0,44,0,12,931
27451,27,4,23890,0,1,0,4,1,0,0,39,1,6,766
27452,29,4,2308,0,7,0,4,1,0,50,39,1,8,796
27453,40,4,8520,1,3,1,2,0,0,0,39,0,9,943
27454,20,4,3298,0,3,0,4,1,0,0,69,0,8,1035
27455,27,4,23977,2,7,1,4,1,0,0,54,0,8,986
27456,4,4,25652,1,8,3,4,0,0,0,29,0,9,326
27457,14,4,25822,0,3,0,4,1,0,0,39,1,8,579
27458,15,4,18939,0,10,0,4,1,95,0,41,1,10,619
27459,28,4,19994,1,8,4,2,0,0,0,59,1,8,1066
27460,3,2,20653,1,6,3,4,1,0,0,39,0,8,396
27461,35,4,15179,2,9,1,4,0,0,0,49,0,8,1038
27462,30,6,24677,0,4,0,4,1,0,0,24,0,8,551
27463,24,4,5977,0,1,5,4,0,0,0,39,0,9,722
27464,23,4,14832,0,12,0,4,1,0,0,59,1,9,979
27465,24,7,3337,0,10,5,4,0,0,0,39,1,12,722
27466,29,4,12690,0,4,0,4,1,0,51,49,1,12,948
27467,32,4,22118,0,7,5,4,0,0,0,39,0,8,836
27468,48,4,22420,2,1,4,4,0,0,0,39,0,9,1038
27469,33,4,8739,0,7,2,1,0,0,0,39,0,8,849
27470,42,4,1720,0,14,0,4,1,0,0,39,1,8,967
27471,1,4,8288,1,1,3,4,0,0,0,24,0,9,244
27472,30,2,6631,0,10,0,4,1,98,0,44,1,13,888
27473,30,0,6109,0,0,0,4,1,81,0,29,1,8,643
27474,28,4,15993,0,7,0,4,1,0,0,44,1,8,859
27475,0,4,20767,1,12,3,4,0,0,0,39,0,6,348
27476,28,5,22469,0,12,0,4,1,0,0,31,1,8,654
27477,56,4,9144,0,7,0,4,1,0,0,39,0,6,1118
27478,31,4,13828,0,7,0,2,1,0,0,39,0,5,823
27479,47,0,13598,0,0,5,4,0,0,0,19,0,8,595
27480,21,7,25537,1,4,1,4,1,0,0,59,0,11,943
27481,20,1,23406,0,1,0,4,1,0,0,49,1,8,800
27482,45,5,7143,0,4,0,2,1,115,0,70,1,8,1360
27483,9,4,14918,1,1,1,2,1,0,0,39,0,8,495
27484,29,5,6840,0,4,5,4,0,0,0,49,1,13,948
27485,29,4,5340,0,13,0,4,1,0,55,39,1,13,796
27486,34,4,4196,2,1,4,4,0,75,0,23,1,8,575
27487,37,1,27641,2,1,1,4,0,0,0,39,0,9,902
27488,48,4,25100,0,4,0,4,1,0,0,39,0,9,1038
27489,12,4,21240,0,3,0,4,1,0,0,44,0,11,606
27490,20,4,18650,0,8,0,4,1,0,0,39,0,8,669
27491,19,6,15092,2,10,4,4,0,0,0,9,0,15,195
27492,43,6,204,2,3,1,4,1,0,0,49,1,8,1136
27493,16,4,16889,1,6,1,4,1,0,57,39,0,12,610
27494,45,4,6816,3,1,1,4,0,0,0,19,0,8,579
27495,3,4,15898,1,1,1,4,0,0,0,39,0,8,396
27496,20,4,7825,1,13,1,4,0,109,0,34,1,8,601
27497,49,4,6857,0,10,0,4,1,47,0,19,0,13,610
27498,15,0,23186,1,0,4,4,1,0,0,19,0,11,329
27499,12,7,27248,0,1,0,4,1,0,0,39,0,9,545
27500,53,5,26680,0,12,0,4,1,105,0,39,0,9,1091
27501,57,4,4756,0,8,0,4,1,0,0,14,0,8,526
27502,20,2,20783,0,3,0,4,1,0,0,39,0,8,669
27503,34,6,6792,0,3,0,4,1,0,0,39,0,8,863
27504,33,4,7060,0,14,0,4,1,0,0,49,0,9,1010
27505,25,4,21665,1,12,1,4,1,0,0,59,1,8,1014
27506,9,4,11031,1,10,1,4,1,0,0,69,0,12,789
27507,10,2,4386,1,11,1,4,1,0,71,39,1,9,513
27508,41,6,11825,2,4,1,4,1,0,0,69,0,8,1315
27509,13,0,4771,2,0,1,4,1,0,0,59,0,9,782
27510,15,4,20736,1,10,1,4,1,0,49,49,0,12,709
27511,49,5,21340,0,12,0,4,1,0,45,9,1,8,339
27512,6,4,12438,1,12,3,4,1,0,0,44,0,9,492
27513,18,4,20505,0,7,0,4,1,0,0,43,0,8,689
27514,33,4,11736,0,3,0,4,1,0,0,49,0,12,1010
27515,0,0,23752,1,0,3,4,0,0,0,39,0,6,348
27516,18,4,25474,2,3,4,4,0,0,0,47,0,8,738
27517,14,4,4701,1,1,1,4,0,0,0,49,0,8,691
27518,13,4,14514,1,6,3,4,1,0,0,48,0,6,665
27519,67,5,12741,0,12,0,4,1,0,0,34,1,9,1122
27520,18,6,24274,1,3,1,2,1,0,0,39,0,8,638
27521,28,6,2236,0,5,0,4,1,0,0,49,1,10,931
27522,29,4,23355,1,3,3,4,1,0,0,39,0,8,796
27523,33,2,21365,0,5,0,4,1,0,0,39,0,9,849
27524,20,4,6256,1,7,1,4,1,0,0,39,0,6,669
27525,15,4,12509,2,8,3,4,0,0,0,39,0,8,595
27526,36,5,4658,0,4,0,4,1,0,51,47,1,12,1020
27527,10,1,22741,0,13,0,4,1,0,0,39,1,9,513
27528,5,4,10426,0,14,0,4,1,0,0,39,0,8,430
27529,12,4,10059,0,13,0,4,1,0,0,39,0,12,545
27530,18,4,2506,0,12,0,4,1,0,0,43,0,8,689
27531,21,4,8007,0,6,5,4,0,0,0,34,0,9,614
27532,12,4,26095,0,5,0,4,1,0,0,39,0,3,545
27533,9,4,8891,1,6,2,1,1,0,0,43,0,9,538
27534,17,4,6246,1,10,1,1,0,0,0,39,0,14,623
27535,14,4,949,0,3,0,4,1,0,0,39,1,10,579
27536,13,4,3844,0,3,0,4,1,0,60,39,0,9,562
27537,3,4,19044,1,8,3,4,1,0,0,39,0,9,396
27538,20,4,26474,2,10,4,4,1,0,0,47,0,13,774
27539,15,4,6843,0,1,5,4,0,0,0,19,0,8,329
27540,19,4,6272,2,12,4,4,0,0,0,39,0,11,654
27541,37,4,19229,0,10,0,1,1,95,0,39,1,13,902
27542,61,0,3806,0,0,0,4,1,0,0,39,0,3,1161
27543,29,6,16574,2,4,4,4,0,0,0,49,0,9,948
27544,1,4,23958,1,12,3,0,0,0,0,19,0,8,195
27545,40,4,15501,0,11,0,4,1,0,0,49,0,9,1103
27546,20,4,5657,0,6,0,4,1,0,0,39,0,8,669
27547,26,4,27796,0,3,0,4,1,0,0,39,1,8,753
27548,28,4,6831,1,4,1,2,0,0,0,39,0,8,782
27549,15,4,20032,2,1,4,4,0,0,0,39,0,9,595
27550,21,1,4342,0,1,0,4,1,0,0,39,0,8,683
27551,8,4,7385,1,13,1,4,0,0,57,29,0,11,377
27552,53,4,20079,2,5,1,1,1,0,0,39,0,9,1091
27553,23,4,8849,0,7,0,4,1,0,0,49,1,9,849
27554,23,6,850,2,3,1,4,1,0,0,39,0,8,709
27555,3,4,2222,1,3,4,4,1,0,0,39,0,8,396
27556,12,4,16742,0,4,0,4,1,0,0,39,1,8,545
27557,7,4,12846,1,3,1,4,1,0,0,54,0,10,610
27558,11,4,18226,1,4,3,2,0,0,0,39,0,10,530
27559,41,4,5309,2,14,1,2,1,0,0,49,0,5,1112
27560,21,4,12758,2,1,4,1,0,0,2,39,0,12,683
27561,42,6,20519,3,5,1,4,0,93,0,39,0,9,967
27562,1,4,25056,1,1,3,4,0,0,0,14,0,6,149
27563,23,4,22598,0,7,0,4,1,0,0,39,0,8,709
27564,22,5,20515,0,4,0,4,1,0,0,49,0,13,833
27565,18,4,16634,0,4,0,1,1,0,50,49,1,12,763
27566,28,4,19577,1,3,1,4,1,0,0,70,0,8,1185
27567,45,0,21134,2,0,1,4,1,0,0,4,0,12,173
27568,7,7,20913,1,1,4,2,0,0,0,19,0,8,258
27569,5,4,24551,1,1,3,2,1,0,0,29,0,9,339
27570,6,4,7953,0,4,0,4,1,0,0,39,0,12,445
27571,22,6,481,2,3,1,4,1,0,0,59,1,9,960
27572,11,4,6760,1,13,3,4,0,0,0,37,0,10,505
27573,34,4,451,0,12,0,4,1,70,0,29,1,6,686
27574,27,4,2401,1,1,3,4,0,0,0,36,0,12,718
27575,56,0,4214,0,0,0,4,1,0,0,39,0,1,1118
27576,7,4,27408,0,5,0,2,1,0,0,34,0,8,414
27577,7,4,21452,0,12,0,4,1,0,0,39,0,6,459
27578,35,4,20527,0,3,0,3,1,0,0,49,0,1,1038
27579,26,4,3964,1,6,1,4,1,0,0,39,0,8,753
27580,50,5,6921,0,4,0,4,1,0,0,19,0,7,618
27581,14,4,18576,1,6,1,2,1,0,0,39,0,7,579
27582,19,4,34,0,3,0,4,1,98,0,49,1,8,782
27583,26,4,14365,0,14,0,4,1,0,0,39,0,11,753
27584,14,4,7033,2,6,2,4,1,0,0,69,0,3,905
27585,6,4,21977,1,1,3,2,1,0,0,19,0,9,246
27586,9,4,1689,1,6,3,4,1,0,0,39,0,12,495
27587,31,4,14706,0,10,0,4,1,0,0,39,0,9,823
27588,23,4,24965,0,3,0,4,1,0,0,43,0,9,766
27589,38,2,3876,2,10,1,4,0,0,0,38,0,14,898
27590,32,4,20933,0,3,0,4,1,0,0,44,1,8,917
27591,17,4,3196,1,8,1,4,0,0,0,14,0,12,272
27592,12,4,21826,1,1,3,2,0,0,0,59,0,8,760
27593,33,4,3483,2,1,1,4,0,0,0,7,0,12,217
27594,2,4,2894,1,12,3,4,0,0,0,8,0,9,87
27595,46,7,15868,0,4,0,4,1,0,51,49,1,15,1167
27596,49,4,13790,0,3,0,1,1,0,0,29,0,12,843
27597,48,0,3553,3,0,1,1,0,0,0,5,0,9,211
27598,43,4,5165,2,8,1,4,1,0,0,19,0,10,562
27599,43,4,3631,2,8,4,4,0,0,0,37,0,8,943
27600,2,4,16428,1,13,3,4,1,0,0,39,0,8,382
27601,9,5,11203,0,4,0,4,1,0,0,59,0,8,695
27602,58,6,17333,0,3,0,2,1,0,39,39,0,9,1136
27603,41,7,3038,3,10,1,4,0,0,0,19,0,9,545
27604,1,6,26662,1,4,1,4,0,0,0,49,0,9,438
27605,48,4,6494,0,4,0,4,1,64,0,39,0,11,1038
27606,33,6,24421,0,4,0,4,1,0,50,39,1,8,849
27607,9,4,21723,1,8,3,4,1,0,0,39,0,9,495
27608,28,1,12538,0,12,0,4,1,0,0,49,1,13,931
27609,2,0,28198,1,0,3,4,1,0,0,39,0,9,382
27610,12,1,10736,0,13,0,4,1,0,0,39,1,8,545
27611,35,4,5019,0,12,5,4,0,0,0,51,1,9,1068
27612,6,4,7028,1,4,3,4,0,0,0,39,0,12,445
27613,4,4,23716,1,8,3,4,1,0,0,39,0,8,414
27614,31,2,3534,1,4,3,4,0,0,0,39,0,8,823
27615,42,0,14943,0,0,0,4,1,0,0,34,1,13,871
27616,33,4,15192,0,4,0,4,1,0,0,39,1,12,849
27617,24,7,28140,1,11,1,2,1,0,26,39,0,12,722
27618,15,4,26179,2,12,4,2,0,0,0,29,0,8,459
27619,23,4,9714,0,5,0,2,1,0,0,39,0,8,709
27620,2,4,27824,1,6,1,4,1,0,0,29,0,8,298
27621,13,0,23340,0,0,0,4,1,0,0,39,0,2,562
27622,25,7,7864,2,1,4,4,1,0,0,38,0,8,721
27623,6,4,17724,1,1,3,4,0,0,0,49,0,12,541
27624,20,6,698,2,5,1,4,1,119,0,39,1,8,669
27625,4,4,17804,1,10,1,4,0,0,0,23,0,6,270
27626,11,4,3873,0,13,0,4,1,0,0,39,1,12,530
27627,33,0,21784,0,0,0,2,1,0,0,39,0,8,849
27628,3,4,5636,1,12,3,4,1,0,0,24,0,9,269
27629,4,4,8432,1,3,1,4,1,0,0,34,0,6,370
27630,4,4,8157,1,8,2,4,1,0,0,15,0,9,185
27631,28,6,18948,1,10,1,4,1,0,0,39,0,12,782
27632,32,5,16815,0,3,0,4,1,0,0,39,0,8,836
27633,36,5,21227,2,12,1,4,1,101,0,49,1,9,1051
27634,24,4,6599,2,7,3,4,1,0,0,39,0,8,722
27635,31,2,9946,1,1,4,1,0,0,0,39,0,12,823
27636,56,0,3843,3,0,1,4,0,0,0,14,0,8,519
27637,17,4,4701,2,4,4,4,0,0,0,39,0,9,623
27638,7,4,13685,1,1,3,4,0,0,0,39,0,8,459
27639,41,7,7605,1,1,1,4,0,0,0,15,0,8,449
27640,24,4,8612,0,12,0,4,1,0,0,49,1,12,867
27641,36,4,15033,0,8,0,4,1,0,0,39,0,0,890
27642,23,4,19299,0,3,0,2,1,0,0,39,0,8,709
27643,11,6,17686,0,3,0,4,1,95,0,39,1,9,530
27644,15,4,17751,0,12,0,4,1,0,40,46,0,9,677
27645,27,5,2383,1,4,1,2,1,29,0,44,0,9,843
27646,1,4,381,1,8,2,4,0,0,0,39,0,6,362
27647,20,7,992,2,8,4,4,0,0,0,39,0,8,669
27648,26,4,22982,1,1,1,2,0,0,0,44,0,11,828
27649,5,4,18257,1,8,3,4,0,0,0,39,0,8,430
27650,11,4,24492,1,6,2,2,1,0,0,39,0,5,530
